"gene_id","gene_name","1373-liver","1373-lung","1394-liver","1394-lung","1398-liver","1398-lung","1399-liver","1399-lung","1548-lung","6843-liver","6843-lung","6844-liver","6844-lung","997-lung"
"ENSMUSG00000000958","Slc7a7",6.984131,4.670773,4.000026,8.34004,1.331799,4.413907,3.082103,5.069559,7.483261,1.979129,2.853655,5.597982,10.807311,6.123588
"ENSMUSG00000000959","Oxa1l",45.877386,32.778077,53.511216,37.877247,35.274538,45.880265,39.134977,44.656409,23.215105,30.488628,40.044402,34.851241,38.812493,39.289573
"ENSMUSG00000000976","Heatr6",15.677704,12.785782,14.35806,11.689575,15.024889,9.770545,17.803799,16.932634,13.685725,11.570945,18.552358,16.952211,15.47115,14.739291
"ENSMUSG00000000982","Ccl3",0.896603,1.026075,0.222367,8.579505,0.454216,7.248796,0.691714,3.314043,3.197669,2.967371,1.100605,3.758916,1.457539,2.291933
"ENSMUSG00000000983","Wfdc18",2.471546,0.255814,1.376303,0.704607,0.418326,0.967792,0.8507,0.09609,1.175695,0.261836,4.949125,7.429551,2.679034,1.666741
"ENSMUSG00000001014","Icam4",0.561157,1.339347,0.541583,2.420887,1.496291,1.972524,2.761077,3.138965,0.868906,2.097436,0.759125,1.630471,0.602977,0.264783
"ENSMUSG00000001016","Ilf2",198.637625,137.535891,218.647702,97.197644,156.307898,77.615746,152.456117,123.216281,168.764383,151.178201,201.177463,144.309946,203.296087,126.256492
"ENSMUSG00000001017","Chtop",165.089199,188.277012,205.798288,170.208081,154.887002,103.094696,147.420704,149.207024,185.815138,126.804679,200.440556,161.24648,174.194408,197.376872
"ENSMUSG00000001018","Snapin",32.459972,29.985892,30.843002,39.016447,30.025129,54.544891,46.229239,71.269396,44.460809,61.892665,38.99988,41.224284,43.617704,28.333222
"ENSMUSG00000001020","S100a4",20.081684,11.877559,9.48545,173.370544,2.367637,33.145774,8.029929,18.442177,21.747951,71.382373,7.151927,22.734341,40.598132,16.817547
"ENSMUSG00000001021","S100a3",0.023275,0,0,0.539872,0,0.647769,0.193695,1.085051,0.030635,0.024264,0,0.28367,0.034001,0
"ENSMUSG00000001023","S100a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001025","S100a6",13.466239,59.245246,40.301716,481.860015,18.261707,283.323669,39.885508,85.93881,109.292548,241.452376,26.925171,218.678887,112.69092,94.725383
"ENSMUSG00000001027","Scn4a",0.030462,0.115442,0.01548,0.017748,0.031156,0.061886,0.251358,0.079956,0.180838,0.077959,0.053964,0.138431,0.099806,0.40276
"ENSMUSG00000001029","Icam2",3.146686,4.055577,5.470945,10.234334,2.943134,7.787564,3.415563,7.35923,5.145024,5.491612,0.72668,6.605045,4.515402,7.590502
"ENSMUSG00000001034","Mapk7",26.526413,22.079667,31.103465,21.806696,21.319379,26.290526,17.5293,19.599673,22.393959,42.918931,33.836114,22.225612,28.310408,25.170991
"ENSMUSG00000001036","Epn2",21.790702,35.357507,28.650782,33.748517,20.463447,18.804379,30.483684,35.877607,31.557389,43.163376,20.758433,24.305971,30.354223,29.843738
"ENSMUSG00000001039","B9d1",27.268071,59.066003,41.489574,66.854476,60.820524,103.897312,34.944614,55.053325,64.485141,61.981788,64.936568,70.534722,51.67393,83.448577
"ENSMUSG00000001052","Sec24b",31.37419,51.617741,39.251118,37.713267,40.344723,62.664472,53.913198,55.914885,46.519875,76.029191,64.808994,56.140623,54.692119,47.94995
"ENSMUSG00000001053","N4bp3",16.6871,37.320355,20.689476,27.004048,17.182786,16.170326,20.1767,7.370245,25.227181,12.805165,27.90481,29.238436,24.540418,35.387965
"ENSMUSG00000001054","Rmnd5b",28.560379,31.218174,34.166271,32.153239,23.093192,39.189533,30.384873,35.897428,23.878351,35.793825,41.700958,37.24882,37.842165,33.139629
"ENSMUSG00000001056","Nhp2",148.220542,77.498061,122.491924,79.113917,133.24794,64.967106,37.733267,42.091541,96.39714,44.865949,352.10567,257.525034,112.616095,128.36735
"ENSMUSG00000001062","Vps9d1",19.414562,27.346781,23.945918,21.105696,16.299374,24.258924,36.217847,29.88284,26.237697,36.685973,21.140779,18.465886,53.354094,20.127818
"ENSMUSG00000001065","Zfp276",12.016071,12.120218,17.923577,7.713099,11.857139,17.539228,14.64395,15.154241,16.949479,13.518622,18.028249,14.536069,33.671224,13.441284
"ENSMUSG00000001076","C1ql4",3.484913,1.015057,0.83958,0.039835,0.861607,0.529329,2.978493,10.142277,1.998916,1.153541,0.387274,0.227343,0.569081,0.345906
"ENSMUSG00000001082","Mfsd10",87.417111,86.669127,134.70884,72.658697,87.659481,159.525861,132.429347,132.965471,100.157189,190.189171,106.119888,112.738866,180.297411,95.765482
"ENSMUSG00000001089","Luzp1",20.930683,9.07303,16.693223,12.81672,16.848673,4.347556,13.468594,19.927334,14.212039,16.839009,17.391261,12.640126,9.887287,4.178561
"ENSMUSG00000001095","Slc13a2",0.094149,0.506402,0,0.330147,0.047772,0.355807,0.647112,1.503907,0.675928,0.148316,0.032906,0.150188,0.068177,0.046701
"ENSMUSG00000001098","Kctd10",36.676926,80.155485,42.963562,88.422608,51.106577,36.435414,89.811843,102.200297,59.422749,96.581281,36.918206,41.454562,45.669659,53.309369
"ENSMUSG00000001100","Poldip2",66.736571,47.206563,66.58548,46.618795,44.150779,34.998705,54.335797,61.566873,55.001951,47.795653,72.805612,67.224242,75.168591,53.687659
"ENSMUSG00000001103","Sebox",0.206686,0.061915,0.051092,0,0,0,0.053683,0.113529,0,0,0.144509,0,0,0
"ENSMUSG00000001105","Ift20",66.314789,114.782507,122.20154,112.33999,104.620744,140.173873,103.89993,96.045219,139.3646,126.260908,132.887568,131.923401,117.906171,103.859917
"ENSMUSG00000001119","Col6a1",8.754464,9.591178,7.020453,18.14311,3.787066,14.468542,10.951404,13.733363,9.044855,24.943725,3.582298,23.7321,19.213248,11.355917
"ENSMUSG00000001120","Pcbp3",43.630359,37.701163,46.766965,39.067589,40.591341,33.224994,36.71309,33.731231,36.37546,33.829288,41.78128,22.436043,40.346732,42.268188
"ENSMUSG00000001123","Lgals9",39.081163,42.791181,37.042463,190.625014,23.733834,82.478244,23.360602,36.905991,56.825791,70.452694,60.551191,120.665839,25.052023,286.82737
"ENSMUSG00000001127","Araf",82.203403,112.211971,87.412265,94.304126,103.274741,122.593858,134.940016,337.605121,106.511476,177.980415,155.119307,158.282872,115.328758,94.480399
"ENSMUSG00000001128","Cfp",51.923246,17.117356,28.977732,19.002186,12.264207,44.068791,23.38021,29.608433,29.64641,21.367787,35.244818,35.52859,32.703973,17.755019
"ENSMUSG00000001131","Timp1",4.155194,6.944219,2.8852,31.112694,1.838814,12.574514,5.893892,6.933794,5.76019,9.99316,7.473095,33.969665,8.77065,8.915565
"ENSMUSG00000001134","Uxt",28.338846,33.685194,38.696898,29.874298,30.756973,32.206663,29.974738,70.8098,50.803578,42.497816,41.550191,43.989017,33.121309,28.021681
"ENSMUSG00000001138","Cnnm3",14.347895,22.150218,26.400258,15.513822,12.950875,11.350049,27.030979,21.922655,20.819326,27.978273,21.09398,24.615376,36.558173,15.707453
"ENSMUSG00000001143","Lman2l",23.635874,42.259643,26.735444,37.516165,43.069415,33.961755,42.160049,45.850718,36.18821,37.871166,42.309503,58.564467,43.498205,48.955195
"ENSMUSG00000001150","Mcm3ap",24.984049,29.783044,36.616668,21.553016,32.738337,57.304194,46.949658,39.446126,32.721511,47.152068,37.285166,32.190167,36.004492,18.722999
"ENSMUSG00000001151","Pcnt",31.650251,30.538818,37.670004,18.955422,24.016521,37.267646,33.909387,21.440755,36.466011,30.140001,25.100223,19.692365,27.256579,18.599267
"ENSMUSG00000001155","Ftcd",16.966016,0.072226,15.120555,0.133351,0.155044,0.144206,3.399795,0.220867,0.331799,0.286387,7.537166,0.203416,7.515371,0.366686
"ENSMUSG00000001156","Mxd1",8.465825,14.49064,13.444141,18.312207,9.544392,13.35201,17.979584,13.196895,17.383919,23.690016,7.109883,7.530762,13.78651,33.804217
"ENSMUSG00000001157","Gmcl1",20.590578,30.051245,29.70348,22.277313,29.644965,19.445467,27.174609,24.362364,30.54977,22.593182,23.078039,18.453384,35.183953,38.244258
"ENSMUSG00000001158","Snrnp27",104.16941,105.124096,100.258984,79.161612,108.186611,116.9559,84.394916,68.850801,123.98196,75.925908,70.442434,67.577059,75.654314,124.817932
"ENSMUSG00000001166","Oas1c",2.123051,10.028044,2.31961,11.226177,4.376454,9.672552,17.192596,15.968246,12.834968,9.8649,4.059283,6.925235,4.754146,3.909175
"ENSMUSG00000001168","Oas1h",0,0.450527,0,0.635253,0.251908,0.31275,0.331564,0.626649,0.464609,0.699151,0.401772,0.910405,0.258855,0.854734
"ENSMUSG00000001173","Ocrl",44.449308,29.959553,25.187872,27.976183,25.995991,48.608698,69.022823,156.612007,30.01052,119.319654,29.367508,27.963383,26.585298,35.291855
"ENSMUSG00000001175","Calm1",471.418264,586.795303,416.053025,679.474962,566.593232,254.818301,414.308404,591.315506,743.080556,593.231372,710.664318,503.107603,506.287197,490.653208
"ENSMUSG00000001211","Agpat3",71.940541,68.507616,74.062248,57.274656,56.970407,53.069546,80.103841,93.141086,67.610267,69.318154,51.662065,36.492909,70.532941,56.120593
"ENSMUSG00000001225","Slc26a3",0.236715,0.366208,0,0,0.203349,0.023209,0.463722,0.239951,0.232128,0.160405,0.061873,0,0.313362,0.441479
"ENSMUSG00000001227","Sema6b",6.257083,6.999137,8.326814,19.698446,12.38934,10.69016,19.999978,29.034911,3.687621,29.997557,0.99606,2.395549,7.534148,1.565421
"ENSMUSG00000001228","Uhrf1",98.954843,86.480844,146.32392,49.262508,64.642337,26.19684,72.413468,31.83466,74.135599,42.115238,61.812016,52.50387,142.041249,98.906952
"ENSMUSG00000001229","Dpp9",23.836737,42.250138,32.625761,50.579504,40.055438,43.940351,58.654915,54.650971,41.942115,51.824489,27.260043,36.506188,54.797802,40.686682
"ENSMUSG00000001240","Ramp2",5.58954,9.338898,9.960935,30.985786,5.198484,41.670669,7.773246,31.069072,9.411135,17.725067,4.925361,12.582664,7.362998,18.556994
"ENSMUSG00000001247","Lsr",37.971633,100.567667,49.243462,153.869973,69.998508,123.181091,74.621267,66.298731,84.565775,76.628358,94.878917,115.44798,66.093579,187.772305
"ENSMUSG00000001248","Gramd1a",75.767103,49.751815,112.225783,36.908,59.909628,106.795948,86.910881,67.65849,56.301889,85.975583,75.326099,59.41439,152.297023,39.000228
"ENSMUSG00000001249","Hpn",23.284253,7.89037,25.864939,16.34366,0.515067,26.117805,7.328355,4.112174,8.855043,2.257665,15.906152,12.356142,22.777855,37.395444
"ENSMUSG00000001260","Gabrg1",0.29927,0.023866,1.991679,0,0.027045,0.03509,0,0,0.047842,0.045695,0,0.022914,2.054139,0
"ENSMUSG00000001270","Ckb",101.390464,35.518397,145.077067,31.595608,73.239864,45.589499,46.647343,63.506173,47.294203,98.956903,104.107326,86.022327,81.4146,75.348278
"ENSMUSG00000001280","Sp1",20.232468,34.591323,27.628053,21.847569,26.198118,12.615651,25.355207,25.010474,28.56527,27.386757,19.063981,17.571274,31.174049,24.212214
"ENSMUSG00000001281","Itgb7",1.795538,0.690273,1.812805,4.055786,0.220088,23.618659,1.749079,4.031898,1.144975,2.362655,1.717411,2.275179,2.042442,0.621903
"ENSMUSG00000001285","Myg1",140.45045,128.126042,150.009989,102.763914,147.067621,180.629439,136.500579,106.954678,143.554821,133.584826,86.299538,108.219352,149.677015,104.8064
"ENSMUSG00000001288","Rarg",1.208653,6.804201,1.575141,23.560172,0.98361,16.318943,7.387141,17.217205,4.543113,12.647719,2.439792,8.45701,1.091886,6.456125
"ENSMUSG00000001289","Pfdn5",192.297483,242.71981,273.472447,312.509045,210.308377,689.086372,338.464407,306.370965,291.890452,311.127918,171.201351,220.971823,217.460527,216.342546
"ENSMUSG00000001300","Efnb2",6.08885,4.0878,6.650492,6.933262,2.851746,4.610457,2.436492,5.232128,6.879614,8.787656,8.951525,5.712804,4.441101,11.575734
"ENSMUSG00000001305","Rrp15",25.635484,18.429903,20.721286,17.017535,22.636466,7.107792,13.48362,15.356039,18.512778,11.93691,36.94265,36.758181,16.406816,20.459788
"ENSMUSG00000001313","Rnd2",15.216984,23.458333,28.169166,28.333623,46.294318,24.66356,37.029128,61.5628,29.309725,52.359932,7.611503,10.406137,26.249543,11.781887
"ENSMUSG00000001323","Srr",10.924616,16.17962,13.495072,13.834336,12.60866,7.699659,13.975876,19.715066,16.264157,9.670278,13.533404,11.432621,18.602304,14.747379
"ENSMUSG00000001333","Sync",2.619166,2.530967,2.070114,1.78252,1.147952,0.407726,3.417271,1.32521,0.866298,8.625241,0.577863,0.752983,1.482313,0.588307
"ENSMUSG00000001334","Fndc5",0.136195,0.147884,0.118514,0.160212,1.543647,0.427327,0.246038,1.590313,0.17807,0.4703,0.135756,0.074631,0.02827,0
"ENSMUSG00000001348","Acp5",57.847409,58.281099,26.829837,113.751756,13.67403,84.121819,26.595513,46.958249,72.812548,22.247284,36.845021,85.398331,41.600717,88.504592
"ENSMUSG00000001349","Cnn1",0.588386,0.534089,2.103875,1.163516,2.543073,1.242885,1.399039,0.354373,1.068178,3.42861,0.19568,1.851086,2.154133,0.188382
"ENSMUSG00000001366","Fbxo9",35.27559,53.558817,54.928787,47.550348,54.099689,28.024984,65.928239,74.404944,53.711134,66.899621,32.601217,34.11428,60.008854,34.635523
"ENSMUSG00000001376","Vps50",31.778917,35.01727,39.411427,25.978598,30.700581,33.648566,30.723625,29.224156,34.607009,53.358789,28.65509,33.024879,39.456836,21.925643
"ENSMUSG00000001380","Hars",59.462952,64.031706,75.750875,65.066215,69.949358,27.706451,56.163365,67.694605,59.887305,37.485555,59.313764,54.607578,82.211848,81.127859
"ENSMUSG00000001383","Zmat2",64.117001,76.118196,56.815453,66.883487,63.278145,42.099616,61.117958,63.391876,64.596298,46.00579,46.510585,49.543282,65.746538,82.772078
"ENSMUSG00000001403","Ube2c",433.266275,320.691421,410.914003,186.186802,776.000378,244.105521,533.450606,233.061805,322.016374,93.41294,537.222241,291.029799,228.133482,409.742122
"ENSMUSG00000001415","Smg5",52.975674,59.50398,74.275686,48.344046,65.815223,43.561869,50.00105,70.60825,61.88463,68.543487,107.753453,99.555106,84.232366,72.90296
"ENSMUSG00000001416","Cct3",278.058519,193.806511,268.891881,171.323742,290.18058,181.159838,164.264252,172.823771,214.361744,127.773809,472.915701,428.267339,246.025695,226.963322
"ENSMUSG00000001418","Glmp",51.504597,75.610324,43.241231,146.304751,56.978465,177.930229,56.621376,64.244638,78.884108,96.479361,79.993972,134.025577,77.597471,145.630185
"ENSMUSG00000001419","Mef2d",29.043344,35.038887,25.789665,32.844114,29.768522,17.079739,31.211414,37.692272,25.674148,32.199981,38.596409,33.833643,43.439873,54.137571
"ENSMUSG00000001420","Tmem79",1.15782,4.779052,1.910095,17.521566,3.391664,4.318236,1.270414,1.925885,4.953188,3.134811,8.155267,7.678884,2.407318,27.212195
"ENSMUSG00000001424","Snd1",56.95958,84.677359,52.291604,75.357627,68.322415,36.011779,47.504781,43.939587,68.067934,42.49384,99.304125,86.678951,85.370472,83.355768
"ENSMUSG00000001435","Col18a1",21.723985,62.146697,21.07245,69.508465,35.364072,58.791054,47.388643,61.624904,29.974814,102.091178,24.015582,25.926106,20.480573,101.420234
"ENSMUSG00000001436","Slc19a1",14.602701,9.823973,8.568293,8.859428,19.694369,8.170317,11.479352,22.729705,7.512475,15.481295,18.371747,9.959317,11.181675,15.08414
"ENSMUSG00000001440","Kpnb1",154.961866,180.510208,159.514941,124.106155,195.93007,76.02147,129.486224,135.703351,154.179443,113.078268,225.51412,195.123005,186.055818,156.676453
"ENSMUSG00000001441","Npepps",72.124001,93.251643,75.936476,53.901131,83.056449,79.203298,98.843124,97.513953,78.419087,114.25391,105.520233,81.471388,103.893227,66.463512
"ENSMUSG00000001444","Tbx21",0.019828,0.024665,0.346852,0.626499,0,0.574263,4.134636,5.210654,0.415228,0.484177,0,0.05101,0,0
"ENSMUSG00000001445","Mrpl10",41.442244,49.260096,40.103244,57.876661,46.971563,57.873334,43.235122,51.548846,51.112802,42.916195,62.618824,65.92798,46.341151,61.534886
"ENSMUSG00000001467","Cyp51",16.59442,13.825852,29.294294,19.858519,28.763751,8.428959,8.248603,23.837866,19.523132,20.978604,27.853982,27.694376,23.633248,35.588751
"ENSMUSG00000001472","Tcf25",138.91069,188.993999,135.932657,147.95752,158.723473,116.9201,236.803347,200.14357,179.371874,259.847507,138.608229,127.749093,329.410622,190.319387
"ENSMUSG00000001473","Tubb6",161.290932,97.009044,177.092064,96.438247,52.077184,60.224303,171.289892,89.685529,60.760867,72.732317,112.202185,96.595205,42.000172,83.721307
"ENSMUSG00000001482","Def8",28.173235,45.476569,30.284927,27.387744,33.61788,22.736986,39.620524,37.744176,40.089717,30.529269,18.484237,15.745063,61.90449,40.656142
"ENSMUSG00000001493","Meox1",0.335721,0.459214,0.432684,0.345004,0.461028,0.72054,0.450109,0.419142,1.121699,1.835589,0.509632,1.445853,2.23019,0.633079
"ENSMUSG00000001494","Sost",0,0.153974,0.025631,0,0,0.064028,0.107055,0,0.032412,0.19188,0,0.063131,0.181143,0.048374
"ENSMUSG00000001496","Nkx2-1",168.838457,255.775943,370.87591,170.993231,161.351421,235.704501,315.502102,357.807859,420.970365,193.789127,226.775288,153.639895,268.923706,35.649316
"ENSMUSG00000001497","Pax9",3.779993,0.447846,0.235144,0.629231,0.078678,0.49761,0.098139,0.031673,0.49984,0.183027,0.131195,0.131695,20.85565,0.054937
"ENSMUSG00000001504","Irx2",64.913547,115.939051,72.598012,146.192628,104.18668,165.37892,39.502087,69.015447,36.334194,60.053054,14.458329,37.359173,184.214405,125.197562
"ENSMUSG00000001506","Col1a1",19.285399,22.320533,22.25334,9.796357,10.161132,16.497208,9.204655,11.73434,16.092423,28.45565,16.068773,37.781455,49.670715,13.799687
"ENSMUSG00000001507","Itga3",5.615471,50.04899,18.14113,63.370007,30.349879,38.176575,46.320709,51.001092,34.441057,57.437658,17.758723,29.988731,26.976473,50.813112
"ENSMUSG00000001508","Sgca",0.033379,0.051987,0.330076,0,0.041936,0.480141,0.175974,0.142026,0,0.890686,0,0,0.048655,0
"ENSMUSG00000001510","Dlx3",0,0,0,0.022874,0.06056,0,0.063013,0.068137,0.025827,0,0,0,0.086624,0
"ENSMUSG00000001517","Foxm1",140.588986,64.179605,124.899681,26.263962,56.769102,20.812266,61.33706,35.200134,62.844856,24.251168,57.44808,40.375185,54.853545,71.233603
"ENSMUSG00000001518","Itfg2",57.760975,47.888801,43.339119,35.931272,39.415104,53.387044,54.86976,46.905044,35.408881,28.25935,25.043004,31.17452,32.68667,31.677666
"ENSMUSG00000001520","Nrip2",16.037611,2.905019,9.238756,1.304217,2.001406,0.29185,0.704572,4.171284,5.958925,1.221456,1.161809,1.076455,8.885853,4.105204
"ENSMUSG00000001521","Tulp3",11.108199,13.041844,14.528138,8.228579,11.852703,7.055306,8.896244,12.534304,10.58919,7.669096,10.96001,11.127148,14.982359,13.991113
"ENSMUSG00000001524","Gtf2h4",18.131448,16.790074,24.329573,16.76682,20.883392,32.824804,24.282308,17.981348,17.01516,10.419436,18.234702,18.915858,20.299272,20.27509
"ENSMUSG00000001525","Tubb5",2451.472177,1482.297234,2668.714899,650.332914,1744.596285,500.535595,1070.085409,740.826353,1545.092482,832.046486,1192.360134,740.162627,1793.122825,772.061949
"ENSMUSG00000001542","Ell2",5.202638,10.324431,7.980787,18.855381,8.767401,8.258317,14.679795,10.743861,8.229947,22.279415,9.669599,12.195924,10.368354,37.425634
"ENSMUSG00000001552","Jup",73.744568,178.767247,88.493907,233.370384,70.13636,178.215806,149.578833,93.844424,121.287074,102.787267,130.404043,139.41562,122.095083,271.107611
"ENSMUSG00000001555","Fkbp10",6.072861,6.826494,4.21844,4.684238,3.788774,3.44283,4.419712,4.660192,3.496309,6.201128,1.290546,5.844449,8.422976,2.257753
"ENSMUSG00000001558","Klhl10",0.700597,1.670049,1.113268,0.653496,1.200697,1.54428,3.366238,2.198655,1.702743,1.335763,0.41026,0.476617,2.144706,0.235954
"ENSMUSG00000001566","Mnx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001569","Nom1",20.446187,27.389687,19.205207,22.848792,17.607713,14.642901,25.303404,38.564791,22.525328,36.652122,19.161782,18.308354,15.400816,25.690423
"ENSMUSG00000001576","Ergic1",47.414034,48.917112,58.681687,56.694474,60.082049,23.571599,28.412315,33.454366,39.052537,35.432683,70.018816,60.826577,65.507224,73.686971
"ENSMUSG00000001583","Tnk1",0.277268,26.180119,0.324603,24.112779,8.624024,24.350243,20.558612,18.67095,18.47868,19.412361,18.342921,20.224746,6.113538,38.043999
"ENSMUSG00000001588","Acap1",1.088803,0.51382,1.49975,1.374562,0.04215,7.930307,0.93401,1.380922,1.377063,0.954703,0.571756,1.012697,0.894443,0.908981
"ENSMUSG00000001604","Tcea3",2.372725,1.195695,4.768658,6.338593,0.13024,7.026984,1.272613,16.076533,1.856112,1.489269,4.662686,1.987419,1.921332,1.767737
"ENSMUSG00000001622","Csn3",0,0,0.308684,0,0,0,0.079965,0,0.08699,0,0.110267,0.489075,0.225826,0.325932
"ENSMUSG00000001627","Ifrd1",147.390605,115.086583,195.646852,113.223503,116.963099,180.479752,99.599377,84.054111,147.68217,106.542183,113.423683,110.875427,115.639512,70.616832
"ENSMUSG00000001630","Stk38l",9.122739,15.138484,12.141225,16.322582,12.555499,11.704614,14.87807,19.516456,12.819667,19.793166,9.716524,13.113589,18.509369,20.830863
